company name,company ticker,company location,benefit category,benefit
airbnb,ABNB,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
airbnb,ABNB,United States,"Insurance, Health, & Wellness",Gym On-Site $300
airbnb,ABNB,United States,"Insurance, Health, & Wellness",Maternity Leave
airbnb,ABNB,United States,"Insurance, Health, & Wellness",Paternity Leave
airbnb,ABNB,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
airbnb,ABNB,United States,"Insurance, Health, & Wellness",Sick Time
airbnb,ABNB,United States,Home,Fertility Assistance
airbnb,ABNB,United States,Home,Adoption Assistance
airbnb,ABNB,United States,Home,Remote Work
airbnb,ABNB,United States,Financial & Retirement,"401k $3,600"
airbnb,ABNB,United States,Financial & Retirement,Flexible Spending Account (FSA)
airbnb,ABNB,United States,Financial & Retirement,Roth 401k
airbnb,ABNB,United States,Perks & Discounts,Employee Credit
airbnb,ABNB,United States,Transportation,Transport allowance
airbnb,ABNB,United States,Other,Donation Match
airbnb,ABNB,United States,Other,Pet Friendly Workplace
airbnb,ABNB,United States,Other,Volunteer Time Off
zscaler,ZS,United States,"Insurance, Health, & Wellness",Employee Assistance Program
zscaler,ZS,United States,"Insurance, Health, & Wellness",Maternity Leave
zscaler,ZS,United States,"Insurance, Health, & Wellness",Paternity Leave
zscaler,ZS,United States,"Insurance, Health, & Wellness",Pet Insurance
zscaler,ZS,United States,"Insurance, Health, & Wellness",Sick Time
zscaler,ZS,United States,"Insurance, Health, & Wellness",Dental Insurance
zscaler,ZS,United States,"Insurance, Health, & Wellness",Disability Insurance
zscaler,ZS,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
zscaler,ZS,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
zscaler,ZS,United States,"Insurance, Health, & Wellness",Life Insurance
zscaler,ZS,United States,"Insurance, Health, & Wellness",Free Snacks $730
zscaler,ZS,United States,"Insurance, Health, & Wellness",Free Drinks $365
zscaler,ZS,United States,"Insurance, Health, & Wellness",Gym On-Site $300
zscaler,ZS,United States,"Insurance, Health, & Wellness",Health Insurance
zscaler,ZS,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
zscaler,ZS,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement
zscaler,ZS,United States,"Insurance, Health, & Wellness",Custom Work Station
zscaler,ZS,United States,"Insurance, Health, & Wellness",Free Breakfast
zscaler,ZS,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
zscaler,ZS,United States,"Insurance, Health, & Wellness",Vision Insurance
zscaler,ZS,United States,"Insurance, Health, & Wellness",Free Lunch $520
zscaler,ZS,United States,"Insurance, Health, & Wellness",Free Dinner $520
zscaler,ZS,United States,Home,Military Leave
zscaler,ZS,United States,Home,Fertility Assistance
zscaler,ZS,United States,Home,Remote Work
zscaler,ZS,United States,Financial & Retirement,"401k $2,000"
zscaler,ZS,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
zscaler,ZS,United States,Financial & Retirement,Flexible Spending Account (FSA)
zscaler,ZS,United States,Financial & Retirement,Roth 401k
zscaler,ZS,United States,Perks & Discounts,Employee Discount
zscaler,ZS,United States,Perks & Discounts,Tuition Reimbursement
zscaler,ZS,United States,Perks & Discounts,Learning and Development
zscaler,ZS,United States,Transportation,Transport allowance
zscaler,ZS,United States,Other,Referral Program
amazon,AMZN,United States,Unique To Amazon,Pet Friendly Workplace
amazon,AMZN,United States,Unique To Amazon,Anytime Pay
amazon,AMZN,United States,"Insurance, Health, & Wellness",Life Insurance
amazon,AMZN,United States,"Insurance, Health, & Wellness",Health Insurance
amazon,AMZN,United States,"Insurance, Health, & Wellness",Paternity Leave
amazon,AMZN,United States,"Insurance, Health, & Wellness",Dental Insurance
amazon,AMZN,United States,"Insurance, Health, & Wellness",Vision Insurance
amazon,AMZN,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
amazon,AMZN,United States,"Insurance, Health, & Wellness",Pet Insurance
amazon,AMZN,United States,"Insurance, Health, & Wellness",Custom Work Station
amazon,AMZN,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA) $500
amazon,AMZN,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
amazon,AMZN,United States,"Insurance, Health, & Wellness",Sabbatical
amazon,AMZN,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
amazon,AMZN,United States,"Insurance, Health, & Wellness",Sick Time
amazon,AMZN,United States,"Insurance, Health, & Wellness",Disability Insurance
amazon,AMZN,United States,"Insurance, Health, & Wellness",Maternity Leave
amazon,AMZN,United States,"Insurance, Health, & Wellness",COVID-Related Benefits
amazon,AMZN,United States,"Insurance, Health, & Wellness",Employee Assistance Program
amazon,AMZN,United States,"Insurance, Health, & Wellness",On-Site Clinic
amazon,AMZN,United States,"Insurance, Health, & Wellness",Gender Neutral Bathrooms
amazon,AMZN,United States,"Insurance, Health, & Wellness",Free Snacks $730
amazon,AMZN,United States,"Insurance, Health, & Wellness",Free Drinks $365
amazon,AMZN,United States,Home,Adoption Assistance
amazon,AMZN,United States,Home,Fertility Assistance
amazon,AMZN,United States,Home,Phone Bill Reimbursement $600
amazon,AMZN,United States,Home,Relocation Bonus
amazon,AMZN,United States,Home,Military Leave
amazon,AMZN,United States,Home,Immigration Assistance
amazon,AMZN,United States,Financial & Retirement,Roth 401k
amazon,AMZN,United States,Financial & Retirement,Flexible Spending Account (FSA)
amazon,AMZN,United States,Financial & Retirement,Mega Backdoor Roth
amazon,AMZN,United States,Financial & Retirement,"401k $2,400"
amazon,AMZN,United States,Perks & Discounts,Employee Discount
amazon,AMZN,United States,Perks & Discounts,Learning and Development
amazon,AMZN,United States,Transportation,Company Shuttle
amazon,AMZN,United States,Transportation,Regional transit system
amazon,AMZN,United States,Transportation,Transport allowance
amazon,AMZN,United States,Other,Remote Policy
paychex,PAYX,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
paychex,PAYX,United States,"Insurance, Health, & Wellness",Dental Insurance
paychex,PAYX,United States,"Insurance, Health, & Wellness",Employee Assistance Program
paychex,PAYX,United States,"Insurance, Health, & Wellness",Health Insurance
paychex,PAYX,United States,"Insurance, Health, & Wellness",Life Insurance
paychex,PAYX,United States,"Insurance, Health, & Wellness",Paternity Leave
paychex,PAYX,United States,"Insurance, Health, & Wellness",Vision Insurance
paychex,PAYX,United States,"Insurance, Health, & Wellness",Disability Insurance
paychex,PAYX,United States,"Insurance, Health, & Wellness",Maternity Leave
paychex,PAYX,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
paychex,PAYX,United States,"Insurance, Health, & Wellness",Sick Time
paychex,PAYX,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
paychex,PAYX,United States,Home,Adoption Assistance
paychex,PAYX,United States,Home,Fertility Assistance
paychex,PAYX,United States,Home,Remote Work
paychex,PAYX,United States,Home,Bereavement Leave
paychex,PAYX,United States,Home,Military Leave
paychex,PAYX,United States,Financial & Retirement,Flexible Spending Account (FSA)
paychex,PAYX,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
paychex,PAYX,United States,Financial & Retirement,"401k $4,800"
paychex,PAYX,United States,Perks & Discounts,Employee Discount
paychex,PAYX,United States,Other,Volunteer Time Off
baker hughes,BKR,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
baker hughes,BKR,United States,"Insurance, Health, & Wellness",Dental Insurance
baker hughes,BKR,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement
baker hughes,BKR,United States,"Insurance, Health, & Wellness",Health Insurance
baker hughes,BKR,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
baker hughes,BKR,United States,"Insurance, Health, & Wellness",Life Insurance
baker hughes,BKR,United States,"Insurance, Health, & Wellness",Maternity Leave
baker hughes,BKR,United States,"Insurance, Health, & Wellness",Vision Insurance
baker hughes,BKR,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
baker hughes,BKR,United States,Home,Remote Work
baker hughes,BKR,United States,Home,Military Leave
baker hughes,BKR,United States,Financial & Retirement,401k
marvell,MRVL,United States,Unique To Marvell,2nd.MD
marvell,MRVL,United States,"Insurance, Health, & Wellness",Dental Insurance
marvell,MRVL,United States,"Insurance, Health, & Wellness",On-Site Clinic
marvell,MRVL,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
marvell,MRVL,United States,"Insurance, Health, & Wellness",Disability Insurance
marvell,MRVL,United States,"Insurance, Health, & Wellness",Gym On-Site $300
marvell,MRVL,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
marvell,MRVL,United States,"Insurance, Health, & Wellness",Vision Insurance
marvell,MRVL,United States,"Insurance, Health, & Wellness",Health Insurance
marvell,MRVL,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA) $500
marvell,MRVL,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
marvell,MRVL,United States,"Insurance, Health, & Wellness",Life Insurance
marvell,MRVL,United States,"Insurance, Health, & Wellness",Maternity Leave
marvell,MRVL,United States,"Insurance, Health, & Wellness",Paternity Leave
marvell,MRVL,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
marvell,MRVL,United States,"Insurance, Health, & Wellness",Sick Time
marvell,MRVL,United States,"Insurance, Health, & Wellness",Employee Assistance Program
marvell,MRVL,United States,Home,On-Site Car Wash / Detailing
marvell,MRVL,United States,Home,On-Site Laundry
marvell,MRVL,United States,Home,Fertility Assistance
marvell,MRVL,United States,Home,Adoption Assistance
marvell,MRVL,United States,Financial & Retirement,Roth 401k
marvell,MRVL,United States,Financial & Retirement,"401k $11,000"
marvell,MRVL,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
marvell,MRVL,United States,Financial & Retirement,Flexible Spending Account (FSA)
marvell,MRVL,United States,Perks & Discounts,Employee Discount
marvell,MRVL,United States,Perks & Discounts,Tuition Reimbursement
marvell,MRVL,United States,Transportation,Transport allowance
marvell,MRVL,United States,Other,Employee Referral Program
workday,WDAY,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
workday,WDAY,United States,"Insurance, Health, & Wellness",Dental Insurance
workday,WDAY,United States,"Insurance, Health, & Wellness",Free Snacks $730
workday,WDAY,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement $600
workday,WDAY,United States,"Insurance, Health, & Wellness","Health Savings Account (HSA) $1,125"
workday,WDAY,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
workday,WDAY,United States,"Insurance, Health, & Wellness",Pet Insurance
workday,WDAY,United States,"Insurance, Health, & Wellness",Vision Insurance
workday,WDAY,United States,"Insurance, Health, & Wellness",Disability Insurance
workday,WDAY,United States,"Insurance, Health, & Wellness",Employee Assistance Program
workday,WDAY,United States,"Insurance, Health, & Wellness",Health Insurance
workday,WDAY,United States,"Insurance, Health, & Wellness",Life Insurance
workday,WDAY,United States,"Insurance, Health, & Wellness",Sick Time
workday,WDAY,United States,"Insurance, Health, & Wellness",Gym On-Site $300
workday,WDAY,United States,"Insurance, Health, & Wellness",Free Drinks $365
workday,WDAY,United States,"Insurance, Health, & Wellness",Paternity Leave
workday,WDAY,United States,"Insurance, Health, & Wellness",Maternity Leave
workday,WDAY,United States,"Insurance, Health, & Wellness","Free Breakfast $2,600"
workday,WDAY,United States,"Insurance, Health, & Wellness",On-Site Clinic
workday,WDAY,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
workday,WDAY,United States,"Insurance, Health, & Wellness",Gym Discount
workday,WDAY,United States,Home,Adoption Assistance
workday,WDAY,United States,Home,Immigration Assistance
workday,WDAY,United States,Home,Military Leave
workday,WDAY,United States,Home,Remote Work
workday,WDAY,United States,Financial & Retirement,"401k $3,600"
workday,WDAY,United States,Financial & Retirement,Roth 401k
workday,WDAY,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
workday,WDAY,United States,Financial & Retirement,Flexible Spending Account (FSA)
workday,WDAY,United States,Financial & Retirement,Mega Backdoor Roth
workday,WDAY,United States,Perks & Discounts,Employee Discount
workday,WDAY,United States,Transportation,Bikes on Campus
workday,WDAY,United States,Transportation,Regional transit system
workday,WDAY,United States,Transportation,Transport allowance
workday,WDAY,United States,Other,Donation Match
workday,WDAY,United States,Other,Pet Friendly Workplace
workday,WDAY,United States,Other,Back up Child Care
workday,WDAY,United States,Other,Volunteer Time Off
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Health Insurance
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Life Insurance
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",On-Site Clinic
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Gym On-Site $300
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Vision Insurance
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Employee Assistance Program
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA) $750
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Paternity Leave
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Maternity Leave
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Sick Time
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Free Drinks $365
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Dental Insurance
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Disability Insurance
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Gym Discount
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Custom Work Station
qualcomm,QCOM,United States,"Insurance, Health, & Wellness","Free Breakfast $2,600"
qualcomm,QCOM,United States,"Insurance, Health, & Wellness","Free Lunch $2,600"
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Free Snacks $730
qualcomm,QCOM,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement $600
qualcomm,QCOM,United States,Home,Adoption Assistance
qualcomm,QCOM,United States,Home,Fertility Assistance
qualcomm,QCOM,United States,Home,Immigration Assistance
qualcomm,QCOM,United States,Home,Phone Bill Reimbursement
qualcomm,QCOM,United States,Home,Relocation Bonus
qualcomm,QCOM,United States,Home,Remote Work
qualcomm,QCOM,United States,Financial & Retirement,Mega Backdoor Roth
qualcomm,QCOM,United States,Financial & Retirement,Flexible Spending Account (FSA)
qualcomm,QCOM,United States,Financial & Retirement,Roth 401k
qualcomm,QCOM,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
qualcomm,QCOM,United States,Financial & Retirement,"401k $1,500"
qualcomm,QCOM,United States,Perks & Discounts,Employee Discount
qualcomm,QCOM,United States,Perks & Discounts,Tuition Reimbursement
qualcomm,QCOM,United States,Perks & Discounts,Learning and Development
qualcomm,QCOM,United States,Transportation,Company Shuttle
qualcomm,QCOM,United States,Transportation,Transport allowance
qualcomm,QCOM,United States,Other,Volunteer Time Off
qualcomm,QCOM,United States,Other,Donation Match
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Disability Insurance
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Dental Insurance
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Employee Assistance Program
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Maternity Leave
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Gym Discount
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Health Insurance
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Life Insurance
oreilly-auto-parts,ORLY,United States,"Insurance, Health, & Wellness",Vision Insurance
oreilly-auto-parts,ORLY,United States,Home,Remote Work
oreilly-auto-parts,ORLY,United States,Financial & Retirement,401k
oreilly-auto-parts,ORLY,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
oreilly-auto-parts,ORLY,United States,Financial & Retirement,Student Loan Repayment Plan
oreilly-auto-parts,ORLY,United States,Financial & Retirement,Flexible Spending Account (FSA)
oreilly-auto-parts,ORLY,United States,Financial & Retirement,Roth 401k
oreilly-auto-parts,ORLY,United States,Perks & Discounts,Tuition Reimbursement
oreilly-auto-parts,ORLY,United States,Perks & Discounts,Employee Discount
oreilly-auto-parts,ORLY,United States,Other,Volunteer Time Off
american-electric-power,AEP,United States,Home,Military Leave
applovin,APP,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
applovin,APP,United States,"Insurance, Health, & Wellness",Custom Work Station
applovin,APP,United States,"Insurance, Health, & Wellness",Disability Insurance
applovin,APP,United States,"Insurance, Health, & Wellness",Free Drinks $365
applovin,APP,United States,"Insurance, Health, & Wellness",Free Snacks $730
applovin,APP,United States,"Insurance, Health, & Wellness",Gym On-Site $300
applovin,APP,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
applovin,APP,United States,"Insurance, Health, & Wellness",Maternity Leave
applovin,APP,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
applovin,APP,United States,"Insurance, Health, & Wellness",Sick Time
applovin,APP,United States,"Insurance, Health, & Wellness",Dental Insurance
applovin,APP,United States,"Insurance, Health, & Wellness","Free Lunch $2,600"
applovin,APP,United States,"Insurance, Health, & Wellness",Health Insurance
applovin,APP,United States,"Insurance, Health, & Wellness",Life Insurance
applovin,APP,United States,"Insurance, Health, & Wellness",Paternity Leave
applovin,APP,United States,"Insurance, Health, & Wellness",Vision Insurance
applovin,APP,United States,Home,Adoption Assistance
applovin,APP,United States,Home,Fertility Assistance
applovin,APP,United States,Home,Phone Bill Reimbursement
applovin,APP,United States,Home,Remote Work
applovin,APP,United States,Financial & Retirement,Flexible Spending Account (FSA)
applovin,APP,United States,Financial & Retirement,"401k $4,200"
applovin,APP,United States,Other,Donation Match
applovin,APP,United States,Other,Referral Bonus
applovin,APP,United States,Other,Volunteer Time Off
doordash,DASH,United States,"Insurance, Health, & Wellness",Custom Work Station
doordash,DASH,United States,"Insurance, Health, & Wellness","Free Dinner $2,600"
doordash,DASH,United States,"Insurance, Health, & Wellness","Free Lunch $2,600"
doordash,DASH,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement $900
doordash,DASH,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
doordash,DASH,United States,"Insurance, Health, & Wellness",Sick Time
doordash,DASH,United States,"Insurance, Health, & Wellness",Free Drinks $365
doordash,DASH,United States,"Insurance, Health, & Wellness",Free Snacks $730
doordash,DASH,United States,"Insurance, Health, & Wellness",Gym Discount
doordash,DASH,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
doordash,DASH,United States,"Insurance, Health, & Wellness",Health Insurance
doordash,DASH,United States,"Insurance, Health, & Wellness",Dental Insurance
doordash,DASH,United States,"Insurance, Health, & Wellness",Vision Insurance
doordash,DASH,United States,"Insurance, Health, & Wellness",Life Insurance
doordash,DASH,United States,"Insurance, Health, & Wellness",Disability Insurance
doordash,DASH,United States,"Insurance, Health, & Wellness",Pet Insurance
doordash,DASH,United States,"Insurance, Health, & Wellness",Maternity Leave
doordash,DASH,United States,"Insurance, Health, & Wellness",Paternity Leave
doordash,DASH,United States,Home,Relocation Bonus
doordash,DASH,United States,Home,Fertility Assistance
doordash,DASH,United States,Home,Remote Work
doordash,DASH,United States,Financial & Retirement,401k
doordash,DASH,United States,Financial & Retirement,Flexible Spending Account (FSA)
doordash,DASH,United States,Perks & Discounts,Employee Credit $120
doordash,DASH,United States,Perks & Discounts,Employee Discount
doordash,DASH,United States,Perks & Discounts,Tuition Reimbursement
doordash,DASH,United States,Transportation,Regional transit system
doordash,DASH,United States,Transportation,Transport allowance
doordash,DASH,United States,Other,Pet Friendly Workplace
doordash,DASH,United States,Other,Quarterly team offsites
google,GOOGL,United States,Unique To Google,Fertility Assistance
google,GOOGL,United States,Unique To Google,Baby Bonding Bucks
google,GOOGL,United States,Unique To Google,Travel Insurance
google,GOOGL,United States,Unique To Google,On-site Massage
google,GOOGL,United States,Unique To Google,At Home COVID Test Kits
google,GOOGL,United States,"Insurance, Health, & Wellness","Free Lunch $2,600"
google,GOOGL,United States,"Insurance, Health, & Wellness",Life Insurance
google,GOOGL,United States,"Insurance, Health, & Wellness",Health Insurance
google,GOOGL,United States,"Insurance, Health, & Wellness",Sick Time
google,GOOGL,United States,"Insurance, Health, & Wellness",Dental Insurance
google,GOOGL,United States,"Insurance, Health, & Wellness",Vision Insurance
google,GOOGL,United States,"Insurance, Health, & Wellness",Disability Insurance
google,GOOGL,United States,"Insurance, Health, & Wellness",On-Site Clinic
google,GOOGL,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
google,GOOGL,United States,"Insurance, Health, & Wellness",Paternity Leave
google,GOOGL,United States,"Insurance, Health, & Wellness",Maternity Leave
google,GOOGL,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
google,GOOGL,United States,"Insurance, Health, & Wellness","Health Savings Account (HSA) $1,000"
google,GOOGL,United States,"Insurance, Health, & Wellness","Free Breakfast $2,600"
google,GOOGL,United States,"Insurance, Health, & Wellness","Free Dinner $2,600"
google,GOOGL,United States,"Insurance, Health, & Wellness",Gender Neutral Bathrooms
google,GOOGL,United States,"Insurance, Health, & Wellness",Employee Assistance Program
google,GOOGL,United States,"Insurance, Health, & Wellness",Free Snacks $730
google,GOOGL,United States,"Insurance, Health, & Wellness",Custom Work Station
google,GOOGL,United States,"Insurance, Health, & Wellness",Free Drinks $365
google,GOOGL,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
google,GOOGL,United States,"Insurance, Health, & Wellness",Gym On-Site $300
google,GOOGL,United States,"Insurance, Health, & Wellness",Sabbatical
google,GOOGL,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement
google,GOOGL,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
google,GOOGL,United States,Home,On-Site Laundry
google,GOOGL,United States,Home,Phone Bill Reimbursement $840
google,GOOGL,United States,Home,Surrogacy Assistance
google,GOOGL,United States,Home,Adoption Assistance
google,GOOGL,United States,Home,Remote Work
google,GOOGL,United States,Home,Military Leave
google,GOOGL,United States,Home,Relocation Bonus
google,GOOGL,United States,Home,Business Travel Insurance
google,GOOGL,United States,Home,Immigration Assistance
google,GOOGL,United States,Home,Bereavement Leave
google,GOOGL,United States,Financial & Retirement,Student Loan Repayment Plan
google,GOOGL,United States,Financial & Retirement,"401k $9,750"
google,GOOGL,United States,Financial & Retirement,Flexible Spending Account (FSA)
google,GOOGL,United States,Financial & Retirement,Mega Backdoor Roth
google,GOOGL,United States,Financial & Retirement,Roth 401k
google,GOOGL,United States,Perks & Discounts,Employee Discount
google,GOOGL,United States,Perks & Discounts,Tuition Reimbursement
google,GOOGL,United States,Perks & Discounts,Learning and Development
google,GOOGL,United States,Transportation,Transport allowance
google,GOOGL,United States,Transportation,Company Shuttle
google,GOOGL,United States,Transportation,Regional transit system
google,GOOGL,United States,Transportation,Bikes on Campus
google,GOOGL,United States,Other,Donation Match
google,GOOGL,United States,Other,Volunteer Time Off
google,GOOGL,United States,Other,Accident Insurance
google,GOOGL,United States,Other,Caregiver Leave
google,GOOGL,United States,Other,Pet Friendly Workplace
microsoft,MSFT,United States,Unique To Microsoft,Transport allowance
microsoft,MSFT,United States,Unique To Microsoft,Childcare / Babysitting Reimbursement
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Maternity Leave
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Paternity Leave
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Sick Time
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Sabbatical
microsoft,MSFT,United States,"Insurance, Health, & Wellness","Gym / Wellness Reimbursement $1,500"
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Disability Insurance
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Free Snacks $730
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Free Drinks $365
microsoft,MSFT,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
microsoft,MSFT,United States,"Insurance, Health, & Wellness","Health Savings Account (HSA) $1,000"
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Free Breakfast
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Free Lunch
microsoft,MSFT,United States,"Insurance, Health, & Wellness",On-Site Clinic
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Life Insurance
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Vision Insurance
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Employee Assistance Program
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Dental Insurance
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Custom Work Station
microsoft,MSFT,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Health Insurance
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Gym On-Site $300
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Gender Neutral Bathrooms
microsoft,MSFT,United States,"Insurance, Health, & Wellness",Gym Discount
microsoft,MSFT,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
microsoft,MSFT,United States,Home,Phone Bill Reimbursement $900
microsoft,MSFT,United States,Home,Remote Work
microsoft,MSFT,United States,Home,Military Leave
microsoft,MSFT,United States,Home,Relocation Bonus
microsoft,MSFT,United States,Home,Fertility Assistance
microsoft,MSFT,United States,Home,Adoption Assistance
microsoft,MSFT,United States,Home,Business Travel Insurance
microsoft,MSFT,United States,Home,On-Site Tire Replacement
microsoft,MSFT,United States,Home,On-Site Laundry
microsoft,MSFT,United States,Home,Immigration Assistance
microsoft,MSFT,United States,Home,Housing Stipend
microsoft,MSFT,United States,Home,On-Site Car Wash / Detailing
microsoft,MSFT,United States,Home,On-Site Employee Mall
microsoft,MSFT,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
microsoft,MSFT,United States,Financial & Retirement,Student Loan Repayment Plan
microsoft,MSFT,United States,Financial & Retirement,"401k $11,500"
microsoft,MSFT,United States,Financial & Retirement,Mega Backdoor Roth
microsoft,MSFT,United States,Financial & Retirement,Flexible Spending Account (FSA)
microsoft,MSFT,United States,Financial & Retirement,Roth 401k
microsoft,MSFT,United States,Perks & Discounts,Tuition Reimbursement
microsoft,MSFT,United States,Perks & Discounts,Employee Discount
microsoft,MSFT,United States,Perks & Discounts,Learning and Development
microsoft,MSFT,United States,Perks & Discounts,Employee Credit
microsoft,MSFT,United States,Transportation,Company Shuttle
microsoft,MSFT,United States,Transportation,Bikes on Campus
microsoft,MSFT,United States,Transportation,Regional transit system
microsoft,MSFT,United States,Other,Donation Match
microsoft,MSFT,United States,Other,Volunteer Time Off
microsoft,MSFT,United States,Other,Pet Friendly Workplace
microsoft,MSFT,United States,Other,Family Sickness Leave
microsoft,MSFT,United States,Other,Legal Insurance
amgen,AMGN,United States,"Insurance, Health, & Wellness",Vision Insurance
amgen,AMGN,United States,"Insurance, Health, & Wellness",Health Insurance
amgen,AMGN,United States,"Insurance, Health, & Wellness",Dental Insurance
